id,id_productor,compra_venta,articulos,TIPO ARTICULO,nombre_esp,nombre_len,lugar_obtencion,lugar_modif,frecuencia,frecuencia_modif,comentarios,created_at,updated_at,Freq_anual
829,74,COMPRA,ALIMENTOS PREPARADOS ,Non,RELLENO DE RES (PANCITA),,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 04:27,0.1424
830,74,COMPRA,BEBIDAS ,Non,PULQUE,SE´I,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 04:29,0.1424
831,74,COMPRA,BEBIDAS ,Non,CERVEZA,JUTHE,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 04:29,0.1424
832,74,COMPRA,BEBIDAS ,Non,VINO,ITHE,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 04:30,0.1424
833,74,COMPRA,PESCADOS,Non,CHARALES,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 04:31,0.1424
834,74,COMPRA,MARISCOS,Non,"CAMARONES 	 	",CAMARO,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 04:32,0.1424
835,74,COMPRA,CARNE,Non,CARNE DE RES,NGONFANI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 04:33,0.1424
836,74,COMPRA,CARNE,Non,CARNE DE POLLO ,NGO´ GÄ ONI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 04:34,0.1424
837,74,COMPRA,CARNE,Non,CARNE DE PUERCO,NGO´PTSUDI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 04:35,0.1424
838,74,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,FRIJOL ,JUU,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 04:36,0.1424
839,74,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SARDINAS,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 04:36,0.1424
840,74,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ATÚN ,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 04:37,0.1424
841,74,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,JITOMATE,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 04:37,0.1424
842,74,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,CHICHARO,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 04:38,0.1424
843,74,VENTA,PLANTAS Y FRUTOS,Non,AGUACATE,T´SANI,DE LA MILPA,EN LA MILPA,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 16:52,0.1424
844,74,VENTA,PLANTAS Y FRUTOS,FRUTOS,DURAZNO ,IXI,DE LA MILPA Y TRASPATIO,MILPA Y TRASPATIO,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 16:52,0.1424
845,74,VENTA,PLANTAS Y FRUTOS,FRUTOS,TUNAS,K´ ÄHÄ,DE LA MILPA Y MONTE,MILPA Y MONTE,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 16:53,0.1424
846,74,VENTA,PLANTAS Y FRUTOS,FRUTOS,HIGOS,PENI,DE LA MILPA Y TRASPATIO,MILPA Y TRASPATIO,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 16:55,0.1424
847,74,VENTA,SEMILLAS ,Non,FRIJOL ,JUU,DE LA MILPA,EN LA MILPA,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 16:55,0.1424
848,74,VENTA,PLANTAS Y FRUTOS,Non,MAÍZ ,DETHÄ ,DE LA MILPA,EN LA MILPA,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 16:56,0.1424
849,74,VENTA,SEMILLAS ,Non,HABAS,,DE LA MILPA,EN LA MILPA,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 16:56,0.1424
850,74,VENTA,SEMILLAS ,Non,PEPITAS,NDAMU,DE LA MILPA,EN LA MILPA,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 16:57,0.1424
851,74,VENTA,SEMILLAS ,Non,AYOCOTE  ,JUU,DE LA MILPA,EN LA MILPA,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 16:58,0.1424
852,74,VENTA,ALIMENTOS PREPARADOS ,Non,ESCAMOLES,YUHU ,DEL MONTE,DEL MONTE,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 16:59,0.1424
853,74,VENTA,ALIMENTOS PREPARADOS ,Non,CHININCUILES ,THENTK´UE,MILPA-MONTE,EN LA MILPA O MONTE,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 17:00,0.1424
854,74,VENTA,ALIMENTOS PREPARADOS ,Non,JUMILES ,XÄ´UE,MONTE,DEL MONTE,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 17:00,0.1424
855,74,VENTA,PLANTAS Y FRUTOS,Non,FLOR DE GARAMBULLO ,DONI ´BAST´Ä,MONTE,DEL MONTE,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 17:02,0.1424
856,74,VENTA,PLANTAS Y FRUTOS,Non,FLOR DE MAGUEY,ndombo,MILPA-MONTE,EN LA MILPA O MONTE,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 17:03,0.1424
858,75,COMPRA,PLANTAS Y FRUTOS,Non,JITOMATE,DO DIMAXI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE LLEGA A COMPRAR 2 KG,03/05/2018 15:27,26/07/2017 18:31,0.1424
859,75,COMPRA,PLANTAS Y FRUTOS,Non,CHILE  ,´ÑI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA ¼ KG,03/05/2018 15:27,26/07/2017 18:36,0.1424
860,75,COMPRA,PLANTAS Y FRUTOS,Non,TOMATE,DO DIMAXI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE LLEGA A COMPRAR 2 KG,03/05/2018 15:27,26/07/2017 18:37,0.1424
861,75,COMPRA,PLANTAS Y FRUTOS,Non,CILANTRO,LANDO,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA $5.00 PESOS,03/05/2018 15:27,26/07/2017 18:37,0.1424
862,75,COMPRA,PLANTAS Y FRUTOS,Non,DEGDONI,DEGDONI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA UN MANOJITO,03/05/2018 15:27,26/07/2017 18:38,0.1424
863,75,COMPRA,RAÍCES,Non,CEBOLLA,DÄNXI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA SOLO 3 CEBOLLAS,03/05/2018 15:27,26/07/2017 18:39,0.1424
864,75,COMPRA,RAÍCES,Non,AJO ,AXI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA 2 CABEZAS,03/05/2018 15:27,26/07/2017 18:39,0.1424
865,75,COMPRA,SEMILLAS ,Non,CACAHUATE ,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 18:40,0.1424
866,75,COMPRA,SEMILLAS ,Non,NUECES,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 18:40,0.1424
867,75,COMPRA,SEMILLAS ,Non,ARROZ,ARRO,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 18:41,0.1424
868,75,COMPRA,SEMILLAS ,Non,LENTEJAS,LENTEHA,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 18:42,0.1424
869,75,COMPRA,SEMILLAS ,Non,GARBANZO,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 18:42,0.1424
870,75,COMPRA,SEMILLAS ,Non,ALVERJÓN,NUNJU,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 18:43,0.1424
871,75,COMPRA,RAÍCES,Non,PAPA ,PAPA,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 18:44,0.1424
872,75,COMPRA,RAÍCES,Non,ZANAHORIA,ZANORIA,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA ½ KG,03/05/2018 15:27,26/07/2017 18:46,0.1424
873,75,COMPRA,ALIMENTOS PREPARADOS ,Non,BARBACOA DE POLLO,THUMGO GÄ ONI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 18:47,0.1424
874,75,COMPRA,ALIMENTOS PREPARADOS ,Non,BARBACOA DE  BORREGO,THUMGO GÄ DETI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 18:49,0.1424
875,75,COMPRA,ALIMENTOS PREPARADOS ,Non,CONSOMÉ,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 18:49,0.1424
876,75,COMPRA,BEBIDAS ,Non,PULQUE,SE´I,EN CASA DE LOS VECINOS QUE VENDEN PULQUE O EN EL MERCADO,EN TIENDAS DEL PUEBLO O LA COMUNIDAD,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 18:51,0.1424
877,75,COMPRA,CARNE,Non,CARNE DE RES,NGONFANI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 18:52,0.1424
878,75,COMPRA,CARNE,Non,CARNE DE POLLO ,NGO´ GÄ ONI,M,OTROS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 18:53,0.1424
879,75,COMPRA,CARNE,Non,CARNE DE PUERCO,NGO´PTSUDI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 18:54,0.1424
880,75,VENTA,SEMILLAS ,Non,FRIJOL ,JUU,DE LA MILPA,EN LA MILPA,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE LLEVA A VENDER 30 CUARTILLOS,03/05/2018 15:27,26/07/2017 18:55,0.1424
881,76,COMPRA,PLANTAS Y FRUTOS,Non,JITOMATE,DO DIMAXI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE LLEGA A COMPRAR 1 ½ KG,03/05/2018 15:27,26/07/2017 20:25,0.1424
882,76,COMPRA,PLANTAS Y FRUTOS,Non,CHILE  ,´ÑI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA ¼ KG,03/05/2018 15:27,26/07/2017 20:26,0.1424
883,76,COMPRA,RAÍCES,Non,CEBOLLA,DÄNXI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA SOLO 3 CEBOLLAS,03/05/2018 15:27,26/07/2017 20:26,0.1424
884,76,COMPRA,PLANTAS Y FRUTOS,Non,COL,NKA´AMI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA 1 PIEZA,03/05/2018 15:27,26/07/2017 20:27,0.1424
885,76,COMPRA,PLANTAS Y FRUTOS,Non,ACELGAS ,NKA´AMI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA 1 MANOJO,03/05/2018 15:27,26/07/2017 20:28,0.1424
886,76,COMPRA,PLANTAS Y FRUTOS,Non,EJOTES ,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA 1 KG,03/05/2018 15:27,26/07/2017 20:29,0.1424
887,76,COMPRA,ALIMENTOS PREPARADOS ,Non,SOPA VERDURA,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA UNA CHAROLA,03/05/2018 15:27,26/07/2017 20:29,0.1424
888,76,COMPRA,SEMILLAS ,Non,LENTEJAS,LENTEHA,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA 1 KG,03/05/2018 15:27,26/07/2017 20:30,0.1424
889,76,COMPRA,SEMILLAS ,Non,ARROZ,ARRO,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA ½ KG ,03/05/2018 15:27,26/07/2017 20:31,0.1424
890,76,COMPRA,SEMILLAS ,Non,SOYA,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA UN PAQUETE ,03/05/2018 15:27,26/07/2017 20:31,0.1424
891,76,COMPRA,PLANTAS Y FRUTOS,Non,CILANTRO,LANDO,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA $3.00 PESOS,03/05/2018 15:27,26/07/2017 20:32,0.1424
892,76,COMPRA,MARISCOS,Non,"CAMARONES 	 	",CAMARO,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 20:33,0.1424
893,76,COMPRA,CARNE,Non,CARNE DE POLLO ,NGO DEGA ONI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,26/07/2017 20:34,0.1424
894,76,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA 1 O 2 PAQUETES ,03/05/2018 15:27,26/07/2017 20:34,0.1424
895,70,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ACEITE,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA 1 LT ,03/05/2018 15:27,26/07/2017 20:36,0.1424
896,76,COMPRA,BEBIDAS ,Non,CAFÉ ,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA 1 SOBRE,03/05/2018 15:27,26/07/2017 20:36,0.1424
897,76,COMPRA,BEBIDAS ,Non,LECHE,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA MUY POCO 1 O 2 LT,03/05/2018 15:27,26/07/2017 20:37,0.1424
898,76,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ATÚN ,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA UNA LATA,03/05/2018 15:27,26/07/2017 20:38,0.1424
899,77,COMPRA,RAÍCES,Non,CEBOLLA,DÄNXI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE LLEGA A COMPRAR 1 KG PARA LA SEMANA,03/05/2018 15:27,27/07/2017 00:06,0.1424
900,77,COMPRA,RAÍCES,Non,AJO ,AXI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA $10.00 PESOS,03/05/2018 15:27,27/07/2017 00:07,0.1424
901,77,COMPRA,PLANTAS Y FRUTOS,Non,LECHUGA ,NKA´AMI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA 1 PIEZA,03/05/2018 15:27,27/07/2017 00:08,0.1424
902,77,COMPRA,RAÍCES,Non,ZANAHORIA,ZANORIA,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  , SE COMPRA 1 KG,03/05/2018 15:27,27/07/2017 00:09,0.1424
903,77,COMPRA,PLANTAS Y FRUTOS,Non,BROCOLI,NKA´AMI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA 1 PIEZA,03/05/2018 15:27,27/07/2017 00:09,0.1424
904,77,COMPRA,PLANTAS Y FRUTOS,Non,COLIFLOR,NKA´AMI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA 1 PIEZA,03/05/2018 15:27,27/07/2017 00:10,0.1424
905,76,COMPRA,PLANTAS Y FRUTOS,Non,CHILE  ,NCHOTE,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA 1 KG,03/05/2018 15:27,27/07/2017 00:11,0.1424
906,77,COMPRA,PLANTAS Y FRUTOS,Non,CHILE  ,K´AMA´ÑI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA ¼ KG,03/05/2018 15:27,27/07/2017 00:12,0.1424
907,77,COMPRA,SEMILLAS ,Non,LENTEJAS,LENTEHA,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA SOLO 1 KG ,03/05/2018 15:27,27/07/2017 00:14,0.1424
908,77,COMPRA,SEMILLAS ,Non,CACAHUATE ,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA 3 A 4 KG,03/05/2018 15:27,27/07/2017 00:15,0.1424
909,77,COMPRA,SEMILLAS ,Non,NUECES,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA 1 KG ,03/05/2018 15:27,27/07/2017 00:17,0.1424
910,77,COMPRA,SEMILLAS ,Non,PEPITAS,NDAMU,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA 1 KG,03/05/2018 15:27,27/07/2017 00:18,0.1424
911,77,COMPRA,CARNE,Non,CARNE DE CERDO,NGO´PTSUDI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 00:19,0.1424
912,77,COMPRA,CARNE,Non,CARNE DE RES,NGONFANI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 00:59,0.1424
913,77,COMPRA,CARNE,Non,CARNE DE POLLO ,NGO DEGA ONI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 01:00,0.1424
914,77,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 01:03,0.1424
915,77,COMPRA,BEBIDAS ,Non,CAFÉ ,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 01:03,0.1424
916,77,COMPRA,BEBIDAS ,Non,LECHE,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 01:04,0.1424
917,77,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,ATÚN ,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 01:05,0.1424
918,77,VENTA,ALIMENTOS PREPARADOS ,Non,PALANQUETAS ,,SE ELABORAN EN CASA,SE ELABORA EN CASA,SEMANALMENTE,1 VEZ A LA SEMANA  ,SE VENDEN CON LOS VECINOS DE LA COMUNIDAD,03/05/2018 15:27,27/07/2017 01:07,0.1424
919,77,VENTA,ALIMENTOS PREPARADOS ,Non,DULCE DE CALABAZA,,SE ELABORAN EN CASA,SE ELABORA EN CASA,SEMANALMENTE,1 VEZ A LA SEMANA  ,SE VENDE CON LOS VECINOS DE LA COMUNIDAD,03/05/2018 15:27,27/07/2017 01:08,0.1424
920,70,VENTA,ALIMENTOS PREPARADOS ,Non,HIGOS CRISTALIZADOS,,SE ELABORAN EN CASA,SE ELABORA EN CASA,SEMANALMENTE,1 VEZ A LA SEMANA  ,SE CRISTALIZAN CUANDO ES LA TEMPORADA,03/05/2018 15:27,27/07/2017 01:09,0.1424
921,77,VENTA,ALIMENTOS PREPARADOS ,Non,MAZAPÁN,,SE ELABORAN EN CASA,SE ELABORA EN CASA,SEMANALMENTE,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 01:11,0.1424
922,78,COMPRA,RAÍCES,Non,CEBOLLA,DÄNXI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 03:43,0.1424
923,78,COMPRA,PLANTAS Y FRUTOS,Non,CHILE  ,´ÑI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 03:43,0.1424
924,78,COMPRA,PLANTAS Y FRUTOS,Non,JITOMATE,DO DIMAXI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 03:44,0.1424
925,78,COMPRA,PLANTAS Y FRUTOS,Non,TOMATE,DO DIMAXI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 03:44,0.1424
926,78,COMPRA,PLANTAS Y FRUTOS,Non,CALABAZA,T´UMU,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 03:45,0.1424
927,78,COMPRA,BEBIDAS ,Non,PULQUE,SE´I,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 03:46,0.1424
928,78,COMPRA,CARNE,Non,CARNE DE RES,NGONFANI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA 1 KG,03/05/2018 15:27,27/07/2017 03:48,0.1424
929,78,COMPRA,CARNE,Non,CARNE DE POLLO ,NGO´ GÄ ONI,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,SE COMPRA 1 KG,03/05/2018 15:27,27/07/2017 03:49,0.1424
930,78,COMPRA,ALIMENTOS INDUSTRIALIZADOS,Non,SOPAS,,MERCADO,EN EL MERCADO O TIANGUIS,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 03:49,0.1424
931,77,VENTA,SEMILLAS ,Non,PEPITAS,NDAMU,se obtiene de la producción,EN LA MILPA,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 03:50,0.1424
932,78,VENTA,SEMILLAS ,Non,NDAMU,,se obtiene de la producción,EN LA MILPA,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 03:51,0.1424
933,78,VENTA,ALIMENTOS PREPARADOS ,Non,CHILES EN VINAGRE CON NOPALES,,se prepara en casa,SE ELABORA EN CASA,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,LOS NOPALES SE OBTIENEN DEL MONTE Y EL RESTO SE COMPRA,03/05/2018 15:27,27/07/2017 03:52,0.1424
934,78,VENTA,BEBIDAS ,Non,AGUA DE FRUTAS ,DEHE DEGA K´ ÄHÄ,la fruta se obtiene del monte,DEL MONTE,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 03:53,0.1424
935,78,VENTA,BEBIDAS ,Non,AGUA DE FRUTAS ,DEHE DEGA IXCÄHÄ,la fruta se obtiene del monte,DEL MONTE,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 03:54,0.1424
936,78,VENTA,CARNE,Non,CARNE DE CHIVO,NGO DEGA ´NGUÑO,estos animales que se sacrifican son de la casa,DE SU GANADO PROPIO,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 03:56,0.1424
937,78,VENTA,CARNE,Non,CARNE DE PUERCO,NGO´PTSUDI,el animal es propio de la casa,DE SU GANADO PROPIO,1 VEZ POR SEMANA,1 VEZ A LA SEMANA  ,,03/05/2018 15:27,27/07/2017 03:57,0.1424
